Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
174.44,-5,19,-4,-7,24,-16,-4,24,-19,0,24,-15
174.48,-2,19,-4,-2,22,-22,0,24,-12,-7,24,-15
174.52,-2,19,-7,-2,24,-16,3,22,-15,0,24,-15
174.55,-2,22,-10,-4,22,-16,-4,24,-15,-2,19,-23
174.58,0,19,-4,-4,24,-22,-4,24,-15,-2,19,-19
174.62,-2,22,-7,-12,24,-16,0,22,-19,-2,19,-15
174.65,-2,22,-14,-4,22,-19,-2,24,-15,-2,24,-15
174.69,-7,19,-7,-7,22,-16,0,22,-19,-4,26,-19
174.72,-7,22,-7,-9,22,-19,-2,27,-15,3,22,-15
174.76,-7,19,-7,-7,22,-19,-2,22,-23,-7,19,-19
174.79,-2,19,-14,-4,24,-22,-2,27,-15,-4,19,-15
174.84,-2,22,-7,-9,22,-19,0,22,-15,-4,22,-15
174.88,-7,19,-4,-2,22,-22,3,24,-19,-4,24,-8
174.91,-5,19,-4,-7,22,-16,0,27,-15,-2,22,-19
174.95,0,19,-7,-7,22,-19,-2,27,-15,0,22,-11
174.99,-2,24,-14,-4,19,-22,-4,24,-23,3,22,-15
175.02,-7,22,-7,-4,22,-26,-2,24,-19,0,22,-15
175.05,-5,19,-14,-4,19,-19,0,22,-19,3,24,-19
175.09,-7,19,-7,-9,22,-19,-2,22,-19,0,19,-15
175.12,-2,22,-4,-7,24,-16,0,27,-19,-2,19,-15
175.16,-2,17,-7,-7,22,-19,-2,24,-23,-7,22,-19
175.19,-5,19,-7,-4,24,-12,3,27,-19,-2,24,-8
175.23,-5,22,-4,-7,22,-19,-2,20,-19,0,19,-15
175.26,-5,22,-10,-4,26,-12,-2,22,-19,-2,22,-11
175.30,-2,17,-7,-7,24,-12,0,27,-19,-2,19,-23
175.33,-2,22,-10,-2,19,-12,0,27,-23,-2,24,-15
175.39,-5,24,-7,-2,22,-22,0,24,-23,-2,26,-19
175.42,-5,19,-7,-4,19,-16,3,22,-19,0,22,-11
175.46,-5,22,-10,-4,19,-22,3,22,-15,-2,22,-15
175.49,-2,19,-4,-7,22,-19,5,24,-15,-2,19,-15
175.52,-2,22,-7,-4,19,-19,-2,27,-23,-2,22,-11
175.56,-2,19,-10,-4,24,-22,0,22,-19,0,24,-15
175.60,-5,19,-10,-2,22,-19,3,24,-12,-2,22,-15
175.63,-5,17,-7,-4,24,-26,-2,22,-15,-2,22,-15
175.66,-2,19,-7,-9,22,-22,3,24,-15,-2,22,-15
175.70,0,22,-10,-7,24,-22,0,22,-15,-4,22,-19
175.73,0,22,-7,-7,19,-26,-2,22,-23,3,22,-15
175.77,-5,19,-10,-2,22,-19,-2,24,-19,-4,17,-19
175.80,-5,24,-10,-9,22,-19,3,20,-19,0,24,-11
175.84,-5,17,-10,-7,22,-16,-4,22,-15,0,24,-15
175.87,-5,24,-4,-4,22,-19,-2,20,-19,-4,24,-19
175.91,0,19,-7,-9,19,-16,-2,22,-19,0,19,-15
175.94,-2,19,-7,-7,22,-16,-2,27,-19,-2,24,-19
175.98,-2,17,-4,-4,19,-19,-2,22,-23,0,19,-15
176.02,-2,19,-7,-4,22,-22,5,22,-19,-2,24,-11
176.05,0,19,-7,-7,22,-22,-4,27,-23,-2,22,-19
176.09,-5,19,-10,-7,17,-22,-4,24,-19,-4,24,-19
176.12,-2,19,-10,-7,24,-19,0,20,-19,-2,24,-19
176.16,-5,17,-10,-7,22,-22,-4,24,-19,-2,22,-19
176.19,-5,22,-10,-4,14,-19,0,22,-19,0,26,-15
176.23,-7,22,-7,-9,24,-22,0,24,-19,-2,22,-15
176.26,0,22,-7,-2,24,-19,-2,20,-23,-2,24,-23
176.29,-5,19,-10,-12,22,-22,-2,22,-19,-4,19,-15
176.33,-10,22,-10,-4,22,-19,-2,20,-19,-2,22,-19
176.36,-5,19,-4,-7,24,-16,3,20,-15,3,22,-15
176.40,-2,19,-10,-4,22,-16,3,22,-19,-7,22,-15
176.43,-5,22,-10,-7,22,-22,0,24,-15,-4,24,-11
176.47,-2,19,0,-4,17,-19,0,22,-15,-2,22,-19
176.50,-7,19,-10,-7,19,-22,0,22,-19,-2,17,-23
176.54,-5,22,-4,-2,19,-19,-2,20,-19,0,22,-15
176.57,0,22,-7,-9,19,-26,5,20,-19,-2,24,-11
176.61,0,24,-4,-4,19,-22,5,22,-19,-4,22,-19
176.64,-5,15,-7,-9,24,-19,0,22,-19,0,19,-15
176.68,-5,19,-7,-7,22,-19,0,24,-12,-4,24,-19
176.72,-2,22,-18,-2,22,-22,3,20,-19,-4,19,-19
176.75,-2,17,-14,-7,19,-19,-2,24,-15,-2,24,-15
176.78,-5,19,-10,-7,22,-26,0,24,-19,-2,22,-15
176.82,0,19,-10,-7,24,-19,-2,24,-19,-7,22,-15
176.85,-2,19,0,-12,24,-16,0,22,-19,-2,17,-27
176.89,-5,19,-10,-7,22,-19,-4,27,-19,-2,24,-19
176.93,-2,22,-7,-9,24,-12,0,22,-15,-2,19,-11
176.96,-2,19,-4,-9,19,-16,3,22,-15,-7,22,-19
177.00,-2,17,-14,-7,19,-19,3,20,-19,-2,22,-11
177.03,-2,17,-14,-7,22,-19,0,27,-15,0,22,-15
177.06,-2,19,-10,-4,24,-19,0,24,-19,-4,22,-15
177.10,-5,19,-4,-9,24,-12,0,24,-15,-2,19,-19
177.13,0,19,-7,0,22,-16,0,22,-19,-7,19,-11
177.17,-5,19,-10,-9,24,-19,-2,22,-19,-4,22,-23
177.20,-5,22,-10,-7,19,-19,-2,20,-15,0,19,-11
177.24,0,19,-7,-4,22,-22,-2,22,-19,0,22,-15
177.27,-2,15,-7,-7,19,-22,-2,27,-15,-2,19,-15
177.30,2,19,-4,-2,19,-19,0,20,-12,-2,19,-19
177.34,2,19,-4,-9,19,-22,-2,24,-15,0,19,-19
177.38,-2,17,-7,-7,19,-26,0,20,-27,-2,22,-15
177.41,-5,19,-7,-7,22,-22,-4,22,-15,-4,17,-15
177.45,-2,22,-7,-2,22,-22,0,27,-19,-7,19,-15
177.48,-5,22,-10,-4,17,-22,0,22,-23,5,19,-23
177.51,-2,17,-14,-7,19,-26,-2,24,-19,-4,22,-19
177.55,2,17,-7,-7,22,-12,-2,22,-23,-2,19,-23
177.59,-2,24,-4,-4,22,-16,3,20,-19,3,19,-15
177.62,-2,19,-7,-4,22,-26,-2,20,-23,-2,22,-23
177.66,-5,17,-10,-2,17,-26,-4,22,-12,0,19,-19
177.69,-5,19,-7,-9,22,-12,0,22,-23,-2,22,-15
177.73,-2,17,-10,-4,19,-26,-2,24,-23,-4,19,-23
177.76,-5,17,-10,-7,22,-16,0,22,-19,0,22,-19
177.80,-2,15,-4,-7,17,-12,3,22,-19,-2,19,-19
177.83,2,19,-7,-7,17,-19,-2,17,-23,0,24,-15
177.87,-5,17,-7,-9,19,-22,-2,20,-19,-4,24,-15
177.90,-2,15,-10,-9,19,-26,0,24,-23,-2,17,-19
177.94,-2,19,-10,-4,24,-22,-2,20,-19,-7,24,-15
177.97,-2,17,-14,-9,22,-16,-2,22,-15,-2,19,-23
178.00,-2,24,-10,-7,22,-26,-4,22,-23,-2,22,-15
178.04,0,19,-10,-7,17,-19,0,17,-19,-2,19,-11
178.07,0,22,-7,-7,19,-22,3,17,-19,-2,22,-15
178.11,-5,19,-10,-2,22,-19,-2,22,-23,-2,19,-19
178.14,0,17,-7,-2,19,-19,3,20,-23,-2,22,-15
178.18,-2,17,-14,-4,19,-26,0,20,-19,-2,19,-19
178.23,-2,19,-4,-4,19,-16,-4,22,-19,0,19,-23
178.27,-2,19,-7,-2,19,-22,3,17,-15,-2,19,-19
178.30,-5,17,-7,-4,19,-22,3,17,-19,-4,14,-19
178.34,-5,19,-10,-7,19,-12,-2,22,-19,0,17,-27
178.37,-5,17,-10,-7,19,-22,-2,22,-19,-2,17,-23
178.41,0,17,-7,-2,22,-16,-2,22,-19,0,19,-15
178.44,-2,19,-7,-7,17,-19,0,22,-23,-2,19,-19
178.48,-2,19,-10,-4,19,-19,0,15,-19,-2,14,-19
178.51,-2,17,-7,-7,19,-22,3,22,-19,-2,19,-15
178.54,4,17,-7,-4,19,-19,0,20,-23,0,19,-19
178.58,-5,17,-10,-4,24,-22,-2,20,-23,-4,22,-19
178.61,-2,15,-14,-4,17,-16,0,22,-19,0,17,-19
178.65,-2,19,-7,-4,17,-22,3,20,-19,0,17,-15
178.68,0,19,-4,-7,17,-19,3,17,-19,0,19,-19
178.72,-5,19,-7,-2,19,-16,0,22,-19,-2,17,-19
178.75,-2,19,-14,-4,22,-19,3,20,-23,-2,19,-15
178.79,-2,22,-10,-4,22,-19,0,17,-19,0,19,-19
178.82,2,17,-4,-7,17,-16,3,22,-23,-4,19,-19
178.86,-7,17,-10,-4,22,-22,0,22,-15,3,17,-19
178.89,-2,22,-10,-4,19,-30,-2,24,-19,0,22,-23
178.93,-2,15,-7,-4,17,-22,0,22,-19,-2,22,-19
178.96,-5,17,-7,-2,19,-19,-2,20,-19,3,17,-23
179.00,-2,19,-10,-4,22,-22,3,17,-27,-4,19,-23
179.03,-5,17,-7,-4,17,-19,0,20,-27,0,17,-19
179.07,0,17,-7,-7,19,-12,-2,20,-15,-2,17,-19
179.10,-7,17,-7,0,19,-16,0,22,-19,-2,19,-23
179.14,0,22,-10,-2,22,-19,-2,20,-19,-2,17,-19
179.17,-2,19,-14,-4,17,-16,3,20,-19,-4,17,-19
179.21,-2,12,-4,-4,17,-19,0,24,-19,-2,17,-15
179.24,0,12,-10,-2,19,-22,-2,20,-27,-4,17,-19
179.28,-2,17,-7,-7,17,-22,-2,20,-23,-2,22,-19
179.31,2,19,-7,-7,19,-22,0,22,-27,0,19,-19
179.35,0,15,-7,-4,17,-16,-2,20,-23,0,14,-23
179.38,-7,17,-7,-4,17,-19,-2,20,-23,0,17,-15
179.42,-2,15,-4,-4,19,-26,3,17,-23,-2,19,-19
179.45,-5,19,-7,-2,17,-19,-2,22,-19,0,14,-19
179.49,2,15,-10,-7,17,-19,-2,24,-19,0,19,-15
179.52,-5,17,-7,-7,19,-16,3,20,-23,0,12,-23
179.55,-5,12,-10,-4,17,-16,3,17,-23,-4,24,-19
179.59,-2,19,-10,-2,19,-22,0,20,-23,-2,17,-23
179.62,0,19,-4,-4,14,-19,0,27,-19,-2,19,-23
179.66,-7,19,-7,-7,24,-22,3,27,-19,-7,17,-19
179.69,-5,19,-10,-4,19,-22,-4,22,-23,-2,17,-19
179.73,-5,17,-10,-2,19,-16,0,22,-23,0,19,-11
179.76,-2,22,-14,-4,19,-16,0,22,-23,3,22,-19
179.80,-5,17,0,-4,22,-16,5,24,-15,-2,22,-15
179.83,0,22,-7,-2,22,-19,0,27,-15,0,19,-19
179.87,-2,19,-10,-7,19,-26,3,22,-15,3,19,-15
179.90,-2,17,-10,-7,17,-22,0,20,-27,-7,19,-19
179.94,-2,22,-7,-7,24,-19,0,22,-15,0,14,-23
179.97,0,19,-10,-9,17,-16,0,20,-19,0,17,-15
180.01,0,17,-4,-2,17,-22,0,22,-15,0,17,-19
180.04,-2,19,-14,-9,19,-19,0,17,-15,-2,19,-15
180.08,-2,19,-7,-2,22,-22,-2,22,-23,-2,22,-15
180.11,0,19,-10,-2,14,-19,0,20,-19,0,17,-23
180.15,-2,15,-4,-4,17,-19,-2,17,-27,0,17,-27
180.18,-5,19,-7,-4,17,-16,-2,22,-19,-2,19,-19
180.22,-2,22,-10,-4,24,-22,-2,20,-19,-2,19,-23
180.25,-5,17,-7,-7,22,-19,0,20,-23,0,17,-19
180.29,-5,19,-7,-2,19,-19,0,22,-23,0,19,-19
180.32,-2,17,-7,0,19,-22,-2,22,-27,0,17,-19
180.36,0,17,-7,-4,17,-22,-2,22,-12,0,19,-11
180.39,-7,19,-4,-4,17,-22,3,20,-12,-2,19,-19
180.43,-2,19,-7,-9,22,-22,5,22,-23,-4,22,-15
180.46,-2,19,-7,-7,19,-19,3,20,-19,-4,19,-11
180.50,-2,19,-10,-2,22,-19,0,22,-19,-2,17,-23
180.53,-2,17,-10,-7,22,-19,0,22,-23,-2,22,-23
180.57,-2,19,-4,-2,22,-19,-2,22,-15,-4,22,-15
180.60,0,15,-10,-4,19,-19,0,22,-19,3,22,-15
180.63,0,15,-10,-4,17,-16,-2,22,-15,-4,19,-23
180.67,-2,15,-7,-4,17,-19,0,22,-23,0,19,-23
180.71,-5,19,-7,-4,22,-22,0,20,-19,-2,14,-19
180.74,-2,22,-10,-7,22,-19,-2,20,-19,-2,22,-19
180.77,-2,17,-14,-2,19,-16,-2,20,-23,-2,22,-23
180.81,-2,19,-4,-12,17,-26,-4,22,-23,-2,22,-15
180.84,2,22,-14,-7,17,-16,0,20,-15,3,17,-23
180.88,-2,15,-10,0,17,-19,-2,22,-19,0,19,-19
180.91,-2,19,-10,-4,22,-22,0,20,-19,0,17,-19
180.95,-5,19,-4,-7,22,-19,0,24,-15,0,19,-19
180.98,-5,17,-7,-7,19,-19,3,20,-23,-2,22,-23
181.02,-2,19,-10,-7,14,-22,0,20,-19,-2,17,-15
181.05,0,17,-14,-4,22,-19,0,17,-23,0,22,-19
181.09,-5,19,-10,-4,17,-19,0,27,-15,-4,24,-15
181.12,-5,19,-7,-9,19,-19,0,22,-23,0,19,-15
181.16,0,19,-4,-7,22,-16,-4,22,-23,-2,19,-11
181.21,-2,17,-14,-9,19,-22,0,22,-19,-2,19,-15
181.26,-5,24,-10,-4,22,-22,0,22,-19,0,19,-15
181.30,2,24,-10,-9,19,-12,0,27,-15,-2,22,-19
181.33,-2,17,-10,-9,26,-16,0,24,-19,-2,17,-19
181.37,-5,19,-10,-2,19,-22,0,20,-23,3,19,-19
181.40,-2,19,-7,-7,22,-19,-2,20,-19,-2,26,-19
181.44,-2,17,-7,-4,17,-19,0,20,-27,-2,22,-19
181.47,0,19,-10,-7,22,-19,-2,20,-19,-2,22,-23
181.51,-5,17,-7,-9,19,-26,-2,22,-19,-2,17,-19
181.54,0,22,-14,-7,22,-22,0,22,-23,0,22,-19
181.58,-2,22,-10,-2,17,-16,-2,22,-19,0,22,-11
181.61,-2,15,-10,-7,17,-19,0,22,-12,0,19,-31
181.65,0,22,-7,-4,19,-19,-2,22,-19,-2,19,-15
181.68,-2,17,-7,-4,22,-19,0,20,-19,0,19,-19
181.72,2,15,-7,-4,14,-16,3,17,-19,-2,22,-19
181.75,-5,19,-4,-7,17,-19,0,22,-12,-2,19,-19
181.79,2,15,-10,-7,14,-26,5,15,-23,0,19,-15
181.82,-5,19,-4,-9,19,-19,3,20,-15,-2,22,-15
181.86,-5,15,-4,-2,22,-19,0,20,-19,0,19,-15
181.89,-2,19,-14,-2,19,-19,-2,24,-23,-4,24,-15
181.92,-5,19,-4,-4,17,-19,0,22,-15,0,22,-19
181.96,-5,19,-7,-2,17,-26,0,22,-19,0,19,-19
181.99,0,19,-14,-4,19,-26,0,20,-15,-4,22,-27
182.03,0,19,-7,-4,22,-19,-2,24,-15,-2,22,-15
182.06,0,15,-7,-7,22,-22,3,20,-19,-7,14,-23
182.10,-2,22,-10,-7,17,-19,3,20,-23,0,22,-19
182.13,-2,19,-10,-4,19,-19,-4,15,-19,-2,19,-23
182.17,-2,17,-10,-4,19,-19,-2,22,-15,0,19,-15
182.20,-2,17,-7,-9,19,-19,-2,22,-23,-2,22,-15
182.24,0,15,-14,-7,19,-19,-7,20,-15,-2,26,-19
182.28,0,17,-14,-7,19,-19,0,24,-15,-2,22,-11
182.31,-2,15,0,-9,22,-19,3,27,-19,0,17,-19
182.35,0,19,-10,-4,19,-16,0,17,-19,0,24,-19
182.38,0,17,-10,-4,22,-16,0,20,-15,0,17,-19
182.42,0,17,-7,-9,19,-16,-2,20,-19,0,17,-19
182.45,-2,17,-4,-7,12,-22,3,20,-19,-2,14,-23
182.49,-5,19,-10,-4,17,-22,-2,22,-27,-7,19,-19
182.52,-2,15,-10,-7,19,-19,0,20,-15,0,19,-15
182.55,-5,19,-14,-2,17,-22,0,24,-19,-2,22,-19
182.59,-5,17,-7,-7,19,-19,-4,17,-19,0,19,-15
182.62,-2,19,-7,-2,24,-19,-2,20,-15,-2,22,-15
182.66,0,19,-4,-2,19,-19,0,20,-23,-2,17,-19
182.69,-2,17,-4,-7,22,-19,3,20,-23,-4,22,-19
182.73,-2,17,-7,-9,17,-22,-2,22,-19,0,14,-15
182.76,-5,15,-7,-7,17,-19,0,20,-19,0,22,-15
182.80,0,15,-14,-9,17,-22,3,17,-19,-2,19,-15
182.83,-2,19,-10,-7,19,-19,3,20,-23,0,22,-19
182.86,-2,19,-10,-7,22,-22,5,22,-15,-2,19,-11
182.90,-5,17,-7,-4,17,-16,-2,22,-23,-4,19,-27
182.93,-5,17,-10,-7,19,-19,0,17,-19,0,22,-15
182.97,2,17,-10,-7,17,-22,-2,20,-19,0,19,-15
183.01,-2,19,-10,-7,22,-16,-4,20,-15,0,19,-23
183.04,2,22,-7,-2,17,-16,-2,17,-12,-2,22,-19
183.08,-5,19,-10,-2,17,-22,-2,20,-15,0,17,-19
183.11,-2,17,-10,-4,19,-19,-2,17,-19,0,17,-11
183.15,2,17,-10,-7,19,-16,0,20,-19,-2,22,-23
183.18,-2,22,-7,-7,19,-22,0,22,-12,-7,19,-19
183.22,-5,24,-10,-9,22,-19,-2,22,-23,3,22,-19
183.25,0,15,-10,-7,17,-22,3,22,-19,0,19,-19
183.28,-5,17,-10,-7,22,-19,-2,22,-15,-7,19,-23
183.32,-5,19,-7,-7,19,-19,-2,22,-23,-2,19,-19
183.35,-2,19,-4,-4,17,-16,0,29,-23,-4,17,-19
183.39,0,17,-10,-9,14,-19,-2,20,-23,-2,17,-19
183.42,0,15,-10,-4,19,-16,-2,24,-19,0,24,-19
183.46,-5,19,-4,-4,19,-26,0,22,-23,-7,22,-19
183.49,2,17,-7,-4,14,-8,0,20,-19,0,22,-19
183.53,-2,19,-18,-7,17,-16,-7,22,-15,-2,17,-19
183.56,0,17,-10,-7,19,-12,3,22,-19,-2,17,-19
183.60,-2,15,-7,-2,19,-16,-2,22,-23,0,17,-23
183.63,-5,19,-10,-9,17,-16,-4,22,-19,-4,19,-15
183.67,0,22,-10,-4,19,-16,0,22,-12,0,19,-19
183.70,-5,17,-14,-4,17,-19,0,22,-23,-2,22,-15
183.74,-5,19,-10,-2,19,-19,3,20,-23,5,19,-15
183.77,-5,22,-14,-4,19,-19,3,20,-23,3,17,-11
183.81,0,17,-7,-2,22,-19,-2,22,-15,-2,22,-19
183.84,-2,17,-10,-2,22,-19,0,20,-15,-2,24,-15
183.88,0,15,-4,-7,22,-16,0,22,-15,0,17,-15
183.91,0,17,-7,-2,19,-22,0,22,-15,3,19,-11
183.95,0,19,-7,-7,17,-16,-2,22,-15,-2,22,-15
183.98,-5,19,-10,-7,22,-22,-4,22,-19,-4,22,-19
184.01,0,17,-10,-7,22,-26,0,22,-27,-4,19,-19
184.05,-5,19,-4,-7,19,-19,-2,20,-19,0,19,-19
184.08,-5,19,-7,-2,19,-19,-2,22,-19,-2,22,-19
184.12,-7,17,-10,-4,14,-19,-2,20,-19,3,19,-15
184.15,-7,17,-7,-7,17,-22,0,22,-15,-2,19,-23
184.19,-2,22,-10,-4,22,-22,-4,24,-19,-2,17,-19
184.22,0,15,-10,-7,17,-22,0,20,-15,-2,24,-15
184.26,-2,22,-10,-4,22,-26,-2,17,-15,-2,22,-19
184.29,0,17,-7,-4,19,-16,-2,24,-23,-2,17,-15
184.33,2,19,-7,-7,22,-19,-2,22,-15,-2,17,-11
184.36,-2,19,-7,-4,19,-12,0,22,-19,-4,19,-23
184.40,-2,19,-14,-7,19,-19,0,22,-23,-4,22,-27
184.44,-5,19,-10,-7,22,-26,3,22,-19,-2,22,-19
184.47,0,22,-7,-4,24,-22,0,22,-19,0,22,-15
184.51,0,22,-4,-4,14,-19,3,22,-23,0,22,-11
184.54,-2,22,-7,-2,17,-19,0,24,-15,0,17,-19
184.58,-2,17,-7,-4,17,-16,0,22,-19,0,24,-19
184.61,-5,19,-18,-7,22,-19,-4,20,-23,-2,22,-19
184.65,-5,24,-10,-4,19,-16,3,20,-23,-2,24,-23
184.68,0,19,-14,-9,17,-19,3,24,-19,-4,22,-15
184.72,-2,17,-10,-7,19,-26,-2,22,-19,-2,22,-19
184.75,-5,19,-4,-7,17,-26,-2,22,-27,0,22,-19
184.78,-2,19,-10,-7,22,-19,0,22,-12,-2,22,-19
184.82,-2,19,-10,-7,22,-22,0,22,-12,-4,22,-11
184.85,-5,19,-7,-9,19,-12,3,22,-15,-4,22,-23
184.89,-2,19,-4,-7,24,-26,3,20,-15,-2,19,-23
184.92,-5,22,-7,-2,22,-22,3,20,-19,0,19,-11
184.96,0,19,4,-7,19,-19,-4,20,-23,-2,19,-19
184.99,-5,17,-10,-7,22,-22,0,22,-23,-2,19,-11
185.03,-2,15,-10,-2,17,-22,3,22,-23,-4,17,-15
185.07,-2,17,-14,-7,19,-19,0,20,-15,-2,22,-15
185.10,-2,19,-7,0,19,-22,5,20,-19,-4,17,-23
185.14,-5,19,-14,-4,19,-26,0,24,-19,-2,19,-19
185.17,-2,19,-7,-7,19,-26,0,20,-27,-2,22,-15
185.21,-7,19,-4,-7,14,-16,-4,22,-23,-2,17,-19
185.24,-5,22,-14,-7,19,-16,0,20,-23,0,22,-23
185.27,-5,22,-7,-12,22,-19,0,22,-15,0,22,-15
185.31,0,17,-14,-7,19,-16,3,22,-19,-4,22,-19
185.35,-5,17,-10,-2,17,-22,3,17,-15,-2,19,-19
185.38,0,17,-18,-7,19,-16,-4,20,-23,0,17,-15
185.41,-5,15,-7,-7,19,-22,-4,24,-19,-2,22,-15
185.45,0,15,-7,-4,17,-22,-2,24,-19,-2,17,-19
185.48,0,19,-4,-7,19,-22,-2,20,-27,-2,17,-19
185.52,-5,22,-10,-9,19,-22,-4,22,-12,-4,19,-23
185.55,-2,15,-7,-2,19,-19,-4,17,-19,-2,19,-19
185.59,-2,22,-4,-2,19,-26,0,20,-23,0,19,-15
185.62,-2,19,-14,-4,22,-19,0,22,-12,-2,22,-27
185.66,-5,24,-10,-9,19,-16,3,22,-15,0,19,-15
185.69,-2,19,4,-4,19,-26,0,22,-15,-2,24,-15
185.73,-2,22,-10,-7,19,-19,-2,22,-19,-4,24,-15
185.76,-2,19,-7,-7,17,-12,-4,20,-19,-2,19,-23
185.80,-5,22,-4,-7,19,-22,0,20,-12,-2,17,-23
185.84,-5,19,-4,-4,22,-19,0,17,-19,0,17,-19
185.87,-5,22,-7,-7,22,-22,3,22,-23,-2,14,-15
185.91,-2,19,-7,-4,19,-19,3,24,-19,-2,22,-15
185.94,0,19,-10,-2,22,-22,-2,24,-27,-2,22,-19
185.98,0,19,-7,-4,19,-12,-2,24,-8,0,19,-19
186.01,-2,19,-7,0,17,-19,-2,22,-19,-2,22,-23
186.04,0,19,-10,-4,22,-22,-4,22,-15,-4,19,-11
186.08,0,19,-14,-2,22,-22,0,20,-15,-2,19,-19
186.11,-5,17,-7,-4,19,-16,-2,24,-19,0,24,-23
186.15,-5,19,-7,-2,22,-26,-2,24,-19,-2,26,-15
186.18,0,17,-7,-4,24,-16,0,20,-19,-4,17,-19
186.22,-2,19,-10,-7,22,-8,0,20,-15,0,22,-15
186.25,-2,22,-4,-4,22,-16,0,20,-19,0,22,-19
186.29,-2,19,-10,-4,17,-19,0,20,-31,-2,22,-19
186.32,0,19,-7,-4,19,-22,0,22,-12,-2,22,-15
186.36,-5,17,-10,-12,22,-16,0,22,-15,-2,19,-19
186.39,-2,22,-10,-7,19,-16,0,22,-15,-2,19,-19
186.43,-2,22,-14,-4,19,-19,-2,22,-15,0,22,-19
186.46,-7,17,-7,-4,19,-30,0,22,-19,0,19,-23
186.50,-2,22,-7,-9,22,-22,0,22,-19,-4,22,-15
186.53,-5,22,-14,-7,19,-22,-2,20,-15,0,22,-19
186.57,-5,17,-14,-7,22,-19,3,20,-19,3,19,-19
186.60,0,19,-4,-4,19,-22,-2,22,-15,0,22,-19
186.64,-2,19,-10,-7,22,-19,0,22,-15,-2,22,-19
186.67,-2,19,-10,-4,19,-26,3,20,-23,-7,19,-19
186.71,-2,19,-14,-4,19,-8,0,20,-19,0,22,-15
186.74,-2,22,-10,-4,19,-16,0,22,-23,0,22,-15
186.78,0,19,-10,-4,22,-19,-4,24,-23,-2,19,-15
186.81,-2,19,-4,-7,22,-16,-2,24,-15,-2,22,-23
186.85,-2,17,-7,-7,17,-22,-2,20,-19,0,19,-15
186.90,-5,19,-10,-9,24,-12,-2,24,-19,3,19,-15
186.93,-5,17,-7,-4,17,-22,3,20,-19,-2,22,-19
186.97,0,19,-7,-4,17,-22,3,24,-19,0,17,-19
187.00,0,22,-4,-7,19,-16,0,22,-19,0,19,-19
187.04,-5,17,-7,-4,19,-19,3,22,-19,-4,24,-19
187.07,-2,17,-10,-7,24,-16,-2,22,-19,-2,22,-15
187.11,0,24,-7,-4,19,-16,-2,27,-19,0,19,-19
187.15,-7,15,-4,-4,24,-12,-4,24,-19,0,22,-15
187.18,-2,19,-14,-4,19,-16,-2,24,-19,-2,22,-27
187.21,-2,22,-10,-7,22,-16,0,24,-19,-7,26,-15
187.25,0,22,-10,-4,24,-19,0,24,-19,-4,22,-23
187.28,2,17,-10,-7,22,-19,-2,20,-19,-4,22,-19
187.32,-5,22,-10,-2,19,-16,-2,20,-23,-4,22,-23
187.37,-5,17,-4,-4,22,-19,-2,20,-27,0,26,-27
187.41,-2,19,-14,-2,22,-16,-4,22,-19,-7,22,-19
187.44,-2,17,-10,-4,22,-26,-2,20,-27,-4,22,-23
187.48,-7,12,-10,-7,22,-26,-2,20,-23,-7,22,-19
187.51,-5,19,-10,-4,19,-26,3,17,-15,-7,22,-15
187.55,-2,19,-7,-7,19,-19,-7,22,-15,-2,19,-19
187.58,-2,19,-10,-2,17,-16,-2,24,-23,-4,22,-19
187.62,2,22,-14,-2,22,-22,-2,17,-23,-7,22,-15
187.65,0,17,-10,-14,17,-22,3,24,-19,-2,17,-23
187.68,0,19,-4,-7,22,-19,-2,20,-19,-2,19,-19
187.72,0,19,-7,-4,24,-12,0,24,-19,0,19,-19
187.75,0,19,0,-7,19,-19,0,22,-15,0,22,-23
187.79,0,17,-10,-7,24,-16,-2,22,-19,0,22,-19
187.83,-5,17,-10,-7,19,-16,-2,20,-15,-2,24,-15
187.86,2,19,0,-4,19,-19,-4,17,-19,-2,22,-11
187.90,2,19,-10,-7,19,-19,-2,22,-19,-4,22,-19
187.93,0,19,-7,-2,19,-22,0,22,-23,-2,17,-19
187.97,-2,17,-7,-9,19,-22,-2,22,-8,-4,19,-19
188.00,-2,15,-10,-7,22,-16,-2,20,-19,-4,22,-19
188.04,-2,19,-7,-7,17,-19,0,24,-19,-2,22,-15
188.07,0,15,-7,-4,22,-19,-4,20,-12,0,19,-19
188.11,0,17,-14,-7,19,-19,-2,20,-23,0,19,-11
188.14,-2,19,-10,-4,17,-22,0,20,-23,-2,17,-23
188.18,-5,19,-7,-7,22,-16,-2,17,-15,3,22,-11
188.21,-2,19,-10,-7,19,-22,3,24,-15,-2,17,-15
188.25,-2,17,-7,-4,19,-16,-4,22,-23,-4,22,-15
188.28,2,19,-10,-7,19,-22,-4,20,-23,0,22,-15
188.32,-5,17,-10,-7,22,-22,0,22,-19,-2,22,-23
188.35,0,19,-7,-7,22,-22,0,15,-23,0,19,-15
188.39,-5,22,-10,-2,17,-19,0,24,-12,-4,17,-23
188.43,-2,22,-4,-4,19,-12,0,22,-23,0,19,-23
188.46,-5,17,-7,-7,22,-26,-4,17,-23,-4,19,-15
