Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
47.32,-17,-10,14,-17,-20,10,-19,-19,15,-20,-12,4
47.36,-22,-17,10,-20,-24,18,-22,-19,19,-15,-19,4
47.39,-15,-15,10,-22,-20,14,-24,-17,19,-15,-17,7
47.42,-15,-12,6,-22,-22,14,-17,-17,19,-20,-21,7
47.45,-17,-15,10,-22,-24,14,-19,-29,19,-20,-19,7
47.50,-17,-12,3,-22,-20,10,-22,-17,19,-12,-17,4
47.55,-22,-12,6,-22,-20,14,-24,-17,8,-22,-17,11
47.59,-17,-15,0,-22,-17,10,-22,-17,15,-17,-12,4
47.62,-22,-12,6,-17,-17,14,-22,-14,11,-17,-14,7
47.65,-15,-10,10,-22,-17,14,-17,-12,15,-17,-14,4
47.68,-17,-10,10,-22,-15,18,-19,-17,23,-15,-14,7
47.72,-17,-12,14,-20,-17,18,-22,-12,27,-12,-12,4
47.77,-15,-12,18,-15,-20,18,-17,-24,23,-15,-19,11
47.81,-15,-20,18,-15,-17,26,-17,-19,23,-10,-19,19
47.84,-12,-17,18,-15,-20,26,-17,-22,19,-12,-17,15
47.90,-15,-15,14,-17,-22,26,-17,-22,31,-10,-24,19
47.94,-15,-17,22,-20,-22,26,-12,-22,27,-12,-17,23
47.97,-12,-20,18,-17,-20,26,-12,-22,27,-10,-24,15
48.01,-10,-22,22,-20,-22,33,-12,-22,31,-8,-19,15
48.05,-15,-15,22,-12,-22,26,-15,-24,27,-15,-19,23
48.11,-17,-20,26,-12,-22,26,-12,-26,27,-12,-24,23
48.14,-12,-20,18,-17,-24,22,-12,-19,27,-8,-24,15
48.17,-12,-17,18,-15,-22,30,-15,-26,35,-12,-19,23
48.22,-15,-17,26,-12,-27,26,-10,-19,27,-5,-19,19
48.25,-17,-17,26,-15,-24,26,-12,-22,35,-10,-19,19
48.28,-10,-20,18,-17,-24,26,-15,-22,27,-10,-24,23
48.33,-8,-17,22,-17,-24,26,-15,-22,31,-8,-24,31
48.36,-12,-20,22,-12,-20,30,-15,-22,27,-12,-21,23
48.40,-15,-22,18,-15,-22,26,-15,-19,27,-8,-21,23
48.44,-15,-20,26,-15,-24,22,-12,-19,19,-10,-19,19
48.47,-15,-20,18,-12,-24,33,-12,-26,23,-10,-19,23
48.50,-17,-22,26,-15,-24,26,-17,-24,31,-8,-19,23
48.54,-15,-20,26,-17,-20,22,-12,-26,19,-12,-19,23
48.57,-15,-20,22,-17,-24,22,-17,-19,27,-8,-21,23
48.60,-17,-17,18,-12,-20,18,-12,-26,31,-10,-21,19
48.63,-15,-22,18,-17,-24,26,-15,-24,31,-12,-19,15
48.68,-15,-17,22,-17,-22,22,-15,-22,23,-10,-19,11
48.71,-10,-17,26,-12,-24,30,-19,-19,31,-10,-21,15
48.76,-15,-22,18,-15,-24,22,-17,-19,27,-10,-19,23
48.79,-17,-15,26,-17,-24,26,-19,-22,27,-12,-21,19
48.82,-12,-20,26,-12,-22,22,-12,-22,39,-12,-21,19
48.85,-12,-20,18,-12,-22,26,-17,-22,27,-15,-24,23
48.90,-15,-20,18,-17,-22,22,-15,-22,27,-12,-21,19
48.93,-15,-20,22,-15,-24,22,-17,-22,23,-12,-19,19
48.99,-12,-17,18,-17,-22,26,-19,-24,31,-10,-19,23
49.03,-10,-20,22,-17,-24,30,-15,-19,27,-15,-17,19
49.06,-15,-20,18,-15,-24,22,-15,-22,31,-12,-21,27
49.10,-12,-17,22,-17,-24,30,-15,-24,27,-12,-21,27
49.15,-15,-20,18,-17,-22,30,-19,-19,19,-12,-21,23
49.18,-15,-17,22,-15,-24,26,-17,-22,27,-12,-24,15
49.23,-17,-17,18,-20,-27,22,-17,-26,31,-15,-24,19
49.26,-20,-22,18,-17,-22,22,-17,-26,27,-17,-19,19
49.29,-15,-17,18,-17,-20,22,-17,-19,23,-12,-17,11
49.34,-17,-17,14,-20,-15,22,-17,-14,19,-12,-17,11
49.37,-15,-8,10,-17,-12,22,-17,-10,15,-10,-9,11
49.40,-12,-8,10,-15,-10,18,-15,-7,19,-15,-9,11
49.44,-15,-10,6,-15,-10,18,-17,-12,8,-8,-5,0
49.47,-12,-5,6,-12,-10,10,-12,-7,11,-12,-5,0
49.51,-8,-3,10,-12,-8,10,-15,-10,4,-10,-5,4
49.55,-10,-5,6,-15,-10,14,-10,-10,15,-10,-2,4
49.59,-8,0,6,-20,-8,18,-10,-7,11,-8,-9,4
49.62,-17,-3,10,-15,-10,3,-15,-5,11,-10,-5,7
49.66,-12,-3,14,-17,-10,14,-12,-7,11,-12,-7,7
49.69,-15,-3,6,-15,-8,18,-12,-5,15,-12,-5,7
49.73,-5,-3,6,-12,-5,6,-10,-5,11,-12,-7,7
49.77,-10,-3,6,-10,-10,10,-12,-7,15,-15,-7,4
49.80,-10,-3,3,-12,-8,6,-10,-7,15,-10,-7,7
49.84,-10,-5,3,-12,-8,14,-17,-2,19,-8,-7,11
49.88,-12,-5,6,-12,-8,18,-17,-7,15,-10,-5,7
49.91,-15,0,6,-12,-10,6,-15,-7,11,-8,-5,7
49.95,-12,0,6,-12,-8,18,-12,-10,15,-15,-7,11
50.01,-15,2,3,-12,-8,18,-12,-10,15,-12,-7,4
50.04,-12,-3,10,-15,-8,14,-12,-5,15,-12,-7,7
50.08,-12,0,6,-17,-8,10,-15,-5,8,-10,-7,7
50.12,-17,0,14,-17,-5,14,-12,-7,15,-12,-5,11
50.15,-12,-8,10,-17,-8,10,-17,-7,19,-8,-7,11
50.19,-12,-5,14,-17,-8,10,-15,-7,11,-8,-7,0
50.23,-8,-3,10,-15,-5,10,-12,-5,8,-5,-2,4
50.27,-15,2,10,-17,-8,14,-12,-5,8,-10,-7,11
50.30,-10,-5,6,-20,-10,14,-12,-7,11,-12,-7,7
50.34,-12,-3,6,-12,-10,10,-12,-10,8,-8,-9,11
50.38,-8,0,10,-10,-8,10,-12,-7,11,-15,-7,7
50.41,-12,-10,3,-17,-5,14,-15,-5,15,-12,-7,7
50.45,-15,-3,3,-12,-10,10,-12,-7,11,-8,0,4
50.49,-10,-3,3,-15,-8,10,-17,0,8,-10,-9,4
50.52,-15,-10,6,-17,-8,10,-12,-5,19,-12,-5,7
50.56,-15,0,0,-15,-8,14,-7,-7,19,-12,-9,4
50.60,-12,2,3,-15,-10,14,-7,-2,15,-5,-2,4
50.63,-15,-3,10,-15,-8,10,-15,-10,15,-8,-5,4
50.67,-12,0,3,-15,-10,14,-10,-5,15,-8,-5,4
50.70,-12,-3,6,-12,-5,10,-15,-10,11,-5,-5,7
50.74,-8,0,3,-15,-10,10,-12,-7,11,-10,-7,7
50.78,-15,-8,10,-15,-8,10,-17,-5,15,-12,-5,4
50.81,-12,-5,3,-15,-10,10,-15,-7,11,-15,-5,7
50.85,-12,-8,10,-17,-8,14,-12,-5,11,-10,-9,7
50.89,-8,0,0,-20,-5,10,-12,-12,11,-12,-9,7
50.93,-17,-3,3,-12,-5,10,-7,-7,8,-10,-9,4
50.96,-10,0,6,-15,-10,10,-15,-7,11,-10,-7,11
51.00,-12,0,6,-10,-8,6,-15,-5,11,-12,-2,4
51.04,-8,-5,6,-17,-3,14,-10,-5,8,-10,-5,7
51.07,-12,-3,10,-15,-10,10,-17,-10,15,-10,-5,4
51.11,-8,-3,10,-15,-8,14,-17,-2,8,-10,-7,-4
51.15,-12,-5,14,-17,-10,14,-12,-12,15,-10,-5,7
51.18,-10,-5,3,-12,-8,10,-12,-7,15,-10,-5,0
51.22,-10,0,3,-10,-5,14,-10,-10,15,-10,-5,4
51.26,-12,-3,6,-17,-8,10,-12,-5,11,-10,-5,-4
51.30,-8,-5,3,-12,-5,10,-10,-7,8,-10,-2,7
51.34,-12,-8,10,-10,-8,10,-15,-10,11,-8,-7,7
51.37,-15,-8,14,-17,-8,14,-12,-5,15,-5,-5,4
51.41,-10,-5,3,-15,-10,14,-15,-5,19,-10,-5,4
51.45,-15,0,6,-12,-12,14,-12,-7,11,-8,-5,11
51.48,-15,-5,6,-17,-8,10,-15,-7,8,-8,-7,4
51.52,-10,0,6,-15,-8,14,-12,-2,11,-8,-5,4
51.56,-15,-5,6,-12,-12,10,-12,-5,15,-10,-5,4
51.60,-15,-5,10,-15,-8,22,-12,-7,11,-8,-7,4
51.64,-12,0,3,-12,-8,14,-10,-10,4,-10,-2,0
51.67,-12,-3,6,-15,-5,14,-10,-5,4,-5,-7,-4
51.71,-12,-8,10,-10,-8,3,-12,-10,15,-10,-7,7
51.75,-12,0,6,-10,-12,14,-12,-10,11,-10,-7,7
51.78,-15,-5,3,-12,-12,14,-15,-5,8,-10,-2,4
51.82,-12,-5,6,-12,-8,6,-15,-7,8,-5,-5,4
51.86,-5,-3,3,-17,-3,10,-12,-7,8,-12,-12,11
51.89,-15,-5,10,-10,-8,14,-15,-10,11,-10,-7,4
51.93,-12,-3,6,-12,-5,18,-12,-12,11,-10,-7,7
51.97,-10,-3,3,-12,-8,14,-12,-10,11,-8,-5,4
52.01,-15,-8,6,-17,-15,18,-10,-5,11,-10,-9,4
52.04,-8,-3,10,-15,-5,6,-15,-7,11,-12,-7,4
52.08,-12,-8,6,-12,-8,10,-15,-2,11,-8,-2,7
52.12,-15,-3,10,-8,-5,10,-15,-7,15,-8,-7,4
52.15,-15,-3,10,-10,-8,14,-17,-7,11,-12,-9,7
52.19,-12,-3,6,-12,-8,10,-10,-7,8,-12,-5,7
52.23,-10,-5,10,-10,-5,10,-15,-10,15,-5,-9,7
52.26,-12,0,3,-12,-8,14,-12,-5,11,-10,-7,11
52.30,-12,-5,6,-15,-10,18,-22,-10,8,-8,-7,4
52.34,-12,-5,14,-15,-5,10,-10,-5,15,-10,-5,7
52.38,-12,-3,6,-12,-8,6,-15,-5,19,-12,-7,7
52.41,-10,-5,6,-15,-8,18,-12,-5,15,-10,-7,7
52.45,-10,0,6,-15,-5,14,-10,-7,8,-10,-5,11
52.49,-8,-5,6,-15,-10,10,-12,-10,8,-10,-5,7
52.53,-8,-5,10,-12,-8,18,-15,-5,15,-10,-5,4
52.56,-10,-8,10,-12,-8,14,-12,-12,11,-12,-7,0
52.60,-17,-8,3,-17,-10,14,-12,-10,8,-8,-5,7
52.63,-12,2,3,-17,-12,14,-12,-5,11,-8,-7,7
52.67,-10,-5,10,-17,-10,10,-12,-10,11,-3,-2,7
52.71,-10,-8,14,-15,-10,18,-12,-10,11,-10,-9,4
52.75,-17,0,6,-17,-8,10,-10,-7,11,-12,-2,7
52.79,-15,-8,10,-15,-10,14,-12,-5,8,-10,-9,0
52.82,-12,-5,10,-12,-8,10,-15,-10,11,-12,-7,4
52.85,-10,-8,14,-12,-10,14,-15,-5,8,-12,-5,7
52.89,-8,-3,6,-15,-10,14,-10,-10,15,-10,-5,11
52.93,-15,-3,14,-15,-5,14,-15,-2,11,-10,-7,11
52.97,-17,-5,10,-12,-10,18,-15,-7,19,-10,-7,7
53.01,-8,0,6,-15,-15,10,-12,-5,11,-12,-5,4
53.04,-12,0,3,-17,-12,10,-15,-2,15,-10,-7,7
53.08,-12,-8,10,-12,-8,6,-10,-10,11,-8,-5,7
53.12,-10,-5,6,-12,-5,3,-15,-5,15,-8,-5,7
53.15,-12,-5,14,-12,-8,14,-12,-5,15,-8,-7,0
53.19,-12,0,6,-12,-5,6,-12,-7,8,-5,-7,4
53.23,-12,-5,6,-12,-8,10,-10,-7,15,-15,-9,4
53.26,-17,0,3,-12,-5,14,-7,-5,15,-12,-2,4
53.30,-12,-5,10,-17,-10,18,-17,-7,11,-8,-5,0
53.34,-12,-3,10,-15,-8,10,-12,-10,8,-8,-7,4
53.37,-12,-3,10,-17,-8,14,-15,-7,8,-8,-5,4
53.41,-12,-5,6,-12,-8,10,-15,-2,8,-10,-9,7
53.45,-8,0,14,-15,-10,18,-12,-7,8,-10,-2,7
53.49,-10,0,3,-20,-8,14,-12,-5,8,-8,-5,0
53.53,-8,2,10,-15,-8,14,-12,-7,15,-10,-5,0
53.56,-10,2,3,-15,-10,22,-10,-10,8,-15,0,0
53.60,-12,0,14,-15,-8,18,-12,-2,11,-15,-9,0
53.63,-15,-5,3,-17,-8,14,-12,-7,4,-12,-7,7
53.68,-10,-5,3,-17,-8,18,-15,-7,11,-5,-2,4
53.71,-12,-3,3,-12,-8,14,-10,-5,11,-12,-9,4
53.75,-12,-3,10,-15,-5,10,-17,-2,11,-12,-2,4
53.79,-8,-3,6,-15,-8,10,-12,-5,11,-10,-2,7
53.82,-12,-3,14,-15,-5,14,-10,-2,11,-10,-7,7
53.86,-10,0,6,-12,-10,14,-17,-7,11,-10,-7,7
53.90,-10,-3,3,-15,-12,10,-17,-5,15,-10,-5,4
53.93,-8,2,14,-17,-8,10,-12,-5,11,-12,-5,4
53.98,-10,-5,6,-20,-8,18,-15,-5,15,-12,-2,7
54.01,-5,-8,6,-15,-5,10,-12,-2,8,-10,-5,4
54.05,-10,-3,3,-17,-10,14,-15,-2,11,-8,-2,7
54.09,-10,-3,14,-15,-5,10,-10,-5,11,-12,-2,4
54.12,-10,-3,10,-12,-5,14,-17,-5,15,-8,-2,0
54.16,-15,-3,10,-12,-5,10,-15,-7,19,-8,-5,7
54.20,-10,-3,6,-10,-10,14,-12,-2,8,-10,-12,0
54.23,-15,-3,10,-15,-8,10,-15,-10,8,-12,-2,7
54.28,-15,-3,14,-17,-8,6,-10,-2,15,-8,-2,7
54.31,-15,7,14,-17,-5,10,-15,-2,15,-8,-2,4
54.35,-12,0,3,-17,-8,10,-12,-2,11,-8,-5,7
54.39,-15,-3,10,-15,-5,14,-15,-5,8,-15,-7,15
54.43,-12,0,10,-22,-8,10,-10,-5,11,-5,-7,7
54.46,-12,0,10,-12,-3,14,-12,-5,19,-12,-2,7
54.50,-10,0,6,-12,-8,10,-10,-2,19,-10,-5,0
54.54,-12,-5,10,-12,-10,10,-12,-5,11,-5,-5,7
54.57,-12,0,3,-15,-8,14,-12,-7,19,-12,-5,7
54.61,-5,2,6,-12,-5,14,-17,-5,11,-10,0,4
54.65,-10,-5,6,-10,-8,6,-17,-2,11,-10,-5,4
54.69,-12,0,10,-12,-5,14,-15,-5,11,-10,-2,7
54.72,-12,-5,10,-17,-8,14,-10,-2,15,-12,-7,7
54.76,-12,0,10,-15,-3,10,-17,-5,11,-12,-2,7
54.80,-8,-10,10,-15,-8,6,-17,-7,11,-12,-9,4
54.83,-15,-8,6,-17,-5,14,-15,-2,8,-10,-5,4
54.87,-12,-3,6,-15,-5,18,-10,-2,15,-8,-5,7
54.91,-8,2,6,-10,-8,10,-17,-2,8,-10,-9,11
54.95,-12,0,6,-17,-3,10,-15,-5,8,-10,-5,0
54.99,-17,0,6,-15,-5,10,-10,-7,8,-8,-2,4
55.03,-17,0,6,-15,-5,6,-15,-5,8,-10,-5,0
55.06,-12,0,10,-17,-8,10,-12,-7,4,-12,-2,0
55.10,-15,7,3,-20,-5,10,-12,-2,8,-8,-5,-4
55.15,-15,0,3,-17,-5,10,-10,-2,0,-8,-2,0
55.19,-15,4,6,-12,-8,3,-15,-7,0,-10,0,0
55.23,-10,-3,6,-15,-5,10,-15,-10,11,-12,0,0
55.26,-15,-3,-4,-20,-10,6,-12,-2,8,-12,-2,7
55.31,-12,0,3,-17,-10,6,-19,-7,4,-8,-7,-4
55.34,-12,2,3,-22,-8,6,-15,-2,4,-15,-7,0
55.38,-15,-3,3,-17,-3,0,-17,-2,0,-8,-2,-4
55.42,-10,0,0,-17,-5,0,-17,-5,4,-12,-5,0
55.46,-20,-3,0,-10,-3,0,-12,-2,4,-10,-2,-8
55.51,-10,-5,-4,-10,-8,3,-10,-7,-4,-10,-2,-8
55.54,-15,4,-4,-12,-5,-4,-10,-7,-12,-12,0,-8
55.58,-12,0,-8,-12,-10,-8,-10,-7,-8,-12,-2,-8
55.62,-15,0,-4,-12,-5,0,-5,-2,-8,-8,0,-8
55.66,-17,0,0,-17,-3,-4,-10,-7,-8,-10,-7,-8
55.69,-12,-8,-12,-12,-8,0,-15,-7,-8,-12,-5,-4
55.73,-15,-10,-4,-20,-12,0,-15,-10,8,-15,-12,-4
55.77,-15,-10,0,-20,-15,-4,-17,-12,0,-17,-9,4
55.96,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
56.09,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
56.38,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
56.80,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
57.09,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
57.22,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
57.51,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
57.93,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
58.22,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
58.35,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
58.64,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
58.77,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
59.06,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
59.36,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
59.49,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
59.78,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
60.20,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
60.49,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
60.62,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
60.91,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
61.04,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
61.33,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
61.75,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
62.04,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
62.17,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
62.46,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
62.88,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
63.18,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
63.31,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
63.60,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
64.02,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
64.31,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
64.44,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
64.73,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
65.15,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
65.44,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
65.57,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
65.86,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
66.29,78644,78668,126876,78788,78668,126876,-19,-19,8,-12,-12,-8
